artist,artist_uri,track,track_uri,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,ASAP,spotify:track:5BXr7hYZQOeRttkeWYTq5S,72,0.764,0.802,0,-4.217,1,0.0351,0.102,0.0,0.189,0.323,132.02,audio_features,5BXr7hYZQOeRttkeWYTq5S,https://api.spotify.com/v1/tracks/5BXr7hYZQOeRttkeWYTq5S,https://api.spotify.com/v1/audio-analysis/5BXr7hYZQOeRttkeWYTq5S,194080,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,STEREOTYPE,spotify:track:2bZIDMpzVooosmPHn0tHnd,65,0.605,0.805,6,-3.212,1,0.0641,0.313,0.0,0.659,0.738,148.298,audio_features,2bZIDMpzVooosmPHn0tHnd,https://api.spotify.com/v1/tracks/2bZIDMpzVooosmPHn0tHnd,https://api.spotify.com/v1/audio-analysis/2bZIDMpzVooosmPHn0tHnd,191696,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,SO BAD,spotify:track:13KR2yNRDrbKwR3dOKCDl4,64,0.557,0.906,7,-3.109,0,0.103,0.19,0.0,0.0616,0.616,168.978,audio_features,13KR2yNRDrbKwR3dOKCDl4,https://api.spotify.com/v1/tracks/13KR2yNRDrbKwR3dOKCDl4,https://api.spotify.com/v1/audio-analysis/13KR2yNRDrbKwR3dOKCDl4,212265,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,I’ll BE THERE,spotify:track:1aWnOcf3GE7xuu4rubVPYL,55,0.511,0.608,10,-3.585,1,0.0561,0.572,0.0,0.117,0.475,185.657,audio_features,1aWnOcf3GE7xuu4rubVPYL,https://api.spotify.com/v1/tracks/1aWnOcf3GE7xuu4rubVPYL,https://api.spotify.com/v1/audio-analysis/1aWnOcf3GE7xuu4rubVPYL,189481,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,SO WHAT,spotify:track:6hC2Qn11Fzw4Ufi4XH6z2m,54,0.743,0.755,9,-4.591,1,0.0355,0.172,0.0,0.0693,0.634,100.092,audio_features,6hC2Qn11Fzw4Ufi4XH6z2m,https://api.spotify.com/v1/tracks/6hC2Qn11Fzw4Ufi4XH6z2m,https://api.spotify.com/v1/audio-analysis/6hC2Qn11Fzw4Ufi4XH6z2m,178853,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,SLOW DOWN,spotify:track:4SiwxGPQzlG2r4zatpEzLc,54,0.79,0.936,4,-4.251,1,0.0852,0.13,0.0,0.363,0.71,118.01,audio_features,4SiwxGPQzlG2r4zatpEzLc,https://api.spotify.com/v1/tracks/4SiwxGPQzlG2r4zatpEzLc,https://api.spotify.com/v1/audio-analysis/4SiwxGPQzlG2r4zatpEzLc,190605,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,COMPLEX,spotify:track:1JWtIj2hmFjGucIlC7zfAe,53,0.736,0.63,0,-5.228,1,0.0592,0.385,0.0,0.141,0.41,94.996,audio_features,1JWtIj2hmFjGucIlC7zfAe,https://api.spotify.com/v1/tracks/1JWtIj2hmFjGucIlC7zfAe,https://api.spotify.com/v1/audio-analysis/1JWtIj2hmFjGucIlC7zfAe,186122,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,LOVE FOOL,spotify:track:2OhOkew9BkkLTGBG9cFOz5,53,0.681,0.596,6,-5.538,1,0.0281,0.231,0.0,0.0551,0.546,119.998,audio_features,2OhOkew9BkkLTGBG9cFOz5,https://api.spotify.com/v1/tracks/2OhOkew9BkkLTGBG9cFOz5,https://api.spotify.com/v1/audio-analysis/2OhOkew9BkkLTGBG9cFOz5,218240,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,LIKE THIS,spotify:track:1RdDIsdbpioXZzadE5MLOG,50,0.584,0.757,4,-3.43,0,0.0596,0.0571,6.2e-06,0.0889,0.468,155.919,audio_features,1RdDIsdbpioXZzadE5MLOG,https://api.spotify.com/v1/tracks/1RdDIsdbpioXZzadE5MLOG,https://api.spotify.com/v1/audio-analysis/1RdDIsdbpioXZzadE5MLOG,186035,4
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,SO BAD (TAK Remix),spotify:track:0buvspLcSje0ahquNjkzn9,43,0.651,0.819,7,-4.605,0,0.112,0.0723,6.16e-05,0.364,0.877,168.845,audio_features,0buvspLcSje0ahquNjkzn9,https://api.spotify.com/v1/tracks/0buvspLcSje0ahquNjkzn9,https://api.spotify.com/v1/audio-analysis/0buvspLcSje0ahquNjkzn9,185547,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Hate that…,spotify:track:7f5np1evozJ5kXUXXztTSm,68,0.456,0.744,8,-4.504,0,0.165,0.243,2.29e-06,0.0803,0.526,77.187,audio_features,7f5np1evozJ5kXUXXztTSm,https://api.spotify.com/v1/tracks/7f5np1evozJ5kXUXXztTSm,https://api.spotify.com/v1/audio-analysis/7f5np1evozJ5kXUXXztTSm,185413,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,One of Those Nights,spotify:track:2OsH4MtKPVeI8w9sFBLEvZ,52,0.732,0.589,5,-6.223,0,0.072,0.0689,0.0,0.0489,0.619,127.968,audio_features,2OsH4MtKPVeI8w9sFBLEvZ,https://api.spotify.com/v1/tracks/2OsH4MtKPVeI8w9sFBLEvZ,https://api.spotify.com/v1/audio-analysis/2OsH4MtKPVeI8w9sFBLEvZ,190328,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,I Wanna Be,spotify:track:7Bd6h5KwA4ASCXCSoWIS3i,50,0.708,0.749,8,-4.332,1,0.0554,0.21,0.0,0.0441,0.622,129.079,audio_features,7Bd6h5KwA4ASCXCSoWIS3i,https://api.spotify.com/v1/tracks/7Bd6h5KwA4ASCXCSoWIS3i,https://api.spotify.com/v1/audio-analysis/7Bd6h5KwA4ASCXCSoWIS3i,193263,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Show Me,spotify:track:2citvEGmOgIoGl6Jend3cU,46,0.857,0.861,10,-3.676,0,0.0467,0.0977,0.0,0.312,0.946,118.966,audio_features,2citvEGmOgIoGl6Jend3cU,https://api.spotify.com/v1/tracks/2citvEGmOgIoGl6Jend3cU,https://api.spotify.com/v1/audio-analysis/2citvEGmOgIoGl6Jend3cU,186747,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,I Will Fight,spotify:track:0X1bdT5WEYL2wtAvNDsbt9,41,0.516,0.581,7,-6.866,1,0.0531,0.0524,0.0,0.306,0.339,80.003,audio_features,0X1bdT5WEYL2wtAvNDsbt9,https://api.spotify.com/v1/tracks/0X1bdT5WEYL2wtAvNDsbt9,https://api.spotify.com/v1/audio-analysis/0X1bdT5WEYL2wtAvNDsbt9,238555,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Forever Yours,spotify:track:5sbw4ElXcAwiQmMP6EEQlT,40,0.663,0.801,0,-4.255,0,0.0405,0.258,0.0,0.0518,0.682,107.905,audio_features,5sbw4ElXcAwiQmMP6EEQlT,https://api.spotify.com/v1/tracks/5sbw4ElXcAwiQmMP6EEQlT,https://api.spotify.com/v1/audio-analysis/5sbw4ElXcAwiQmMP6EEQlT,207645,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Chemicals,spotify:track:5lnOzSuRgh1f0Lm6JC9FSP,38,0.543,0.806,5,-4.253,0,0.0852,0.0167,0.0,0.315,0.531,127.851,audio_features,5lnOzSuRgh1f0Lm6JC9FSP,https://api.spotify.com/v1/tracks/5lnOzSuRgh1f0Lm6JC9FSP,https://api.spotify.com/v1/audio-analysis/5lnOzSuRgh1f0Lm6JC9FSP,192734,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Imagine,spotify:track:4ZU4jeteTyVZOPDVwNy0WS,37,0.674,0.845,11,-4.249,0,0.0711,0.00781,1.95e-05,0.27,0.559,106.959,audio_features,4ZU4jeteTyVZOPDVwNy0WS,https://api.spotify.com/v1/tracks/4ZU4jeteTyVZOPDVwNy0WS,https://api.spotify.com/v1/audio-analysis/4ZU4jeteTyVZOPDVwNy0WS,202091,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Cold - Bonus Track,spotify:track:0yyYD0MDD5nVoLD5iUVBqH,36,0.616,0.629,2,-5.301,0,0.0355,0.484,0.0,0.152,0.475,89.945,audio_features,0yyYD0MDD5nVoLD5iUVBqH,https://api.spotify.com/v1/tracks/0yyYD0MDD5nVoLD5iUVBqH,https://api.spotify.com/v1/audio-analysis/0yyYD0MDD5nVoLD5iUVBqH,232152,4
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,Honest,spotify:track:4V5q1vLdQZvSDcpDGSsR52,36,0.59,0.566,6,-6.176,0,0.0986,0.18,0.0,0.261,0.544,98.08,audio_features,4V5q1vLdQZvSDcpDGSsR52,https://api.spotify.com/v1/tracks/4V5q1vLdQZvSDcpDGSsR52,https://api.spotify.com/v1/audio-analysis/4V5q1vLdQZvSDcpDGSsR52,219356,4
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,Guard You,spotify:track:3AQLNP4d68hIenp2KpwLlp,52,0.715,0.896,11,-5.071,0,0.064,0.126,0.0,0.0607,0.514,123.96,audio_features,3AQLNP4d68hIenp2KpwLlp,https://api.spotify.com/v1/tracks/3AQLNP4d68hIenp2KpwLlp,https://api.spotify.com/v1/audio-analysis/3AQLNP4d68hIenp2KpwLlp,197605,4
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,best song,spotify:track:259vEYIeuiVqTcJsaaE696,47,0.581,0.827,1,-5.275,1,0.031,0.0703,0.0,0.155,0.655,88.024,audio_features,259vEYIeuiVqTcJsaaE696,https://api.spotify.com/v1/tracks/259vEYIeuiVqTcJsaaE696,https://api.spotify.com/v1/audio-analysis/259vEYIeuiVqTcJsaaE696,221081,4
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,"goodnight, dear",spotify:track:3c8LgCeqvBz0qtCRrS72yD,47,0.68,0.285,8,-11.965,1,0.0569,0.876,4.43e-05,0.18,0.412,116.021,audio_features,3c8LgCeqvBz0qtCRrS72yD,https://api.spotify.com/v1/tracks/3c8LgCeqvBz0qtCRrS72yD,https://api.spotify.com/v1/audio-analysis/3c8LgCeqvBz0qtCRrS72yD,244382,3
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,Microphone,spotify:track:4qaVcA4yzqG1dlGNdvyTh4,47,0.703,0.43,9,-8.467,0,0.0332,0.522,0.0,0.113,0.269,92.094,audio_features,4qaVcA4yzqG1dlGNdvyTh4,https://api.spotify.com/v1/tracks/4qaVcA4yzqG1dlGNdvyTh4,https://api.spotify.com/v1/audio-analysis/4qaVcA4yzqG1dlGNdvyTh4,196840,4
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,want to love you,spotify:track:4is7rfBhIbPBpVdAMnhFoQ,47,0.443,0.219,2,-8.74,1,0.0358,0.726,0.0,0.105,0.266,140.298,audio_features,4is7rfBhIbPBpVdAMnhFoQ,https://api.spotify.com/v1/tracks/4is7rfBhIbPBpVdAMnhFoQ,https://api.spotify.com/v1/audio-analysis/4is7rfBhIbPBpVdAMnhFoQ,207127,3
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,not gonna love,spotify:track:0scY0FycWIn2ut429xuMja,47,0.582,0.997,7,-3.478,1,0.173,0.00975,0.0,0.331,0.426,165.135,audio_features,0scY0FycWIn2ut429xuMja,https://api.spotify.com/v1/tracks/0scY0FycWIn2ut429xuMja,https://api.spotify.com/v1/audio-analysis/0scY0FycWIn2ut429xuMja,192270,4
Young K,spotify:artist:6mNk6ugGIlgVhtDw5dQmCX,come as you are,spotify:track:6YAkb5lCO5mFePA6hvb4Qb,47,0.653,0.385,2,-6.126,1,0.0258,0.409,0.0,0.106,0.234,139.921,audio_features,6YAkb5lCO5mFePA6hvb4Qb,https://api.spotify.com/v1/tracks/6YAkb5lCO5mFePA6hvb4Qb,https://api.spotify.com/v1/audio-analysis/6YAkb5lCO5mFePA6hvb4Qb,208650,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,Thunderous,spotify:track:3ihf9gTcRUz7EvkFnoh5TW,81,0.613,0.785,1,-3.706,1,0.253,0.214,0.0,0.209,0.787,172.194,audio_features,3ihf9gTcRUz7EvkFnoh5TW,https://api.spotify.com/v1/tracks/3ihf9gTcRUz7EvkFnoh5TW,https://api.spotify.com/v1/audio-analysis/3ihf9gTcRUz7EvkFnoh5TW,183267,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,DOMINO,spotify:track:5JIzb3fBZkHccwxnArc5j6,75,0.688,0.868,7,-2.007,1,0.0466,0.0312,0.0,0.0753,0.684,160.056,audio_features,5JIzb3fBZkHccwxnArc5j6,https://api.spotify.com/v1/tracks/5JIzb3fBZkHccwxnArc5j6,https://api.spotify.com/v1/audio-analysis/5JIzb3fBZkHccwxnArc5j6,198720,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,God’s Menu,spotify:track:0RzT9tBLcQhofW2TNiHP9B,74,0.689,0.771,5,-3.618,1,0.0548,0.00776,0.0,0.521,0.482,157.052,audio_features,0RzT9tBLcQhofW2TNiHP9B,https://api.spotify.com/v1/tracks/0RzT9tBLcQhofW2TNiHP9B,https://api.spotify.com/v1/audio-analysis/0RzT9tBLcQhofW2TNiHP9B,167922,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,Back Door,spotify:track:7I0vl97TYZW86qYdgcD1qu,73,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,audio_features,7I0vl97TYZW86qYdgcD1qu,https://api.spotify.com/v1/tracks/7I0vl97TYZW86qYdgcD1qu,https://api.spotify.com/v1/audio-analysis/7I0vl97TYZW86qYdgcD1qu,189287,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,"Red Lights (Bang Chan, Hyunjin)",spotify:track:2mUKh4aIxzXHHd0v9CSd8b,73,0.709,0.74,11,-4.276,0,0.0506,0.181,0.0,0.548,0.339,127.993,audio_features,2mUKh4aIxzXHHd0v9CSd8b,https://api.spotify.com/v1/tracks/2mUKh4aIxzXHHd0v9CSd8b,https://api.spotify.com/v1/audio-analysis/2mUKh4aIxzXHHd0v9CSd8b,189907,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,CHEESE,spotify:track:5RvuQYqw1KZanRWDGAZrQd,73,0.376,0.947,2,-2.388,1,0.272,0.0299,0.0,0.164,0.578,89.634,audio_features,5RvuQYqw1KZanRWDGAZrQd,https://api.spotify.com/v1/tracks/5RvuQYqw1KZanRWDGAZrQd,https://api.spotify.com/v1/audio-analysis/5RvuQYqw1KZanRWDGAZrQd,182080,3
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,SSICK,spotify:track:04tdHVB1dqr7uT9aiWEGPw,71,0.669,0.83,5,-2.917,0,0.0936,0.0149,0.0,0.427,0.502,169.972,audio_features,04tdHVB1dqr7uT9aiWEGPw,https://api.spotify.com/v1/tracks/04tdHVB1dqr7uT9aiWEGPw,https://api.spotify.com/v1/audio-analysis/04tdHVB1dqr7uT9aiWEGPw,190147,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,The View,spotify:track:2Sge3diCXX5ffrzoTHVaj4,71,0.763,0.812,1,-4.134,1,0.0972,0.058,0.0,0.137,0.626,109.999,audio_features,2Sge3diCXX5ffrzoTHVaj4,https://api.spotify.com/v1/tracks/2Sge3diCXX5ffrzoTHVaj4,https://api.spotify.com/v1/audio-analysis/2Sge3diCXX5ffrzoTHVaj4,201747,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,"Sorry, I Love You",spotify:track:1W9Kx4Oc7FbNbgYKmZSQhb,70,0.744,0.659,1,-5.285,1,0.0728,0.359,0.0,0.204,0.616,100.022,audio_features,1W9Kx4Oc7FbNbgYKmZSQhb,https://api.spotify.com/v1/tracks/1W9Kx4Oc7FbNbgYKmZSQhb,https://api.spotify.com/v1/audio-analysis/1W9Kx4Oc7FbNbgYKmZSQhb,177613,4
Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,Silent Cry,spotify:track:0EetZOEMuGdEEz4x2q4VlM,70,0.696,0.876,5,-2.505,0,0.111,0.137,0.0,0.279,0.587,104.044,audio_features,0EetZOEMuGdEEz4x2q4VlM,https://api.spotify.com/v1/tracks/0EetZOEMuGdEEz4x2q4VlM,https://api.spotify.com/v1/audio-analysis/0EetZOEMuGdEEz4x2q4VlM,209507,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,LO$ER=LO♡ER,spotify:track:21aOLk12MksET8AsbU0SI6,81,0.644,0.867,11,-4.18,0,0.0383,0.001,0.0,0.105,0.687,124.997,audio_features,21aOLk12MksET8AsbU0SI6,https://api.spotify.com/v1/tracks/21aOLk12MksET8AsbU0SI6,https://api.spotify.com/v1/audio-analysis/21aOLk12MksET8AsbU0SI6,199919,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,0X1=LOVESONG (I Know I Love You) feat. Seori,spotify:track:1Z8TPHiKeCUyClxV6WTTIf,79,0.584,0.836,0,-4.925,1,0.079,0.0558,0.0,0.0663,0.484,104.973,audio_features,1Z8TPHiKeCUyClxV6WTTIf,https://api.spotify.com/v1/tracks/1Z8TPHiKeCUyClxV6WTTIf,https://api.spotify.com/v1/audio-analysis/1Z8TPHiKeCUyClxV6WTTIf,202204,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,Anti-Romantic,spotify:track:44tTqUi3xi7E28QLzHVdUA,79,0.641,0.489,0,-8.668,0,0.11,0.0509,0.0,0.071,0.206,142.977,audio_features,44tTqUi3xi7E28QLzHVdUA,https://api.spotify.com/v1/tracks/44tTqUi3xi7E28QLzHVdUA,https://api.spotify.com/v1/audio-analysis/44tTqUi3xi7E28QLzHVdUA,215188,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,Blue Hour,spotify:track:3ObPkJQAgjAhTwYvDhPrAW,72,0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,audio_features,3ObPkJQAgjAhTwYvDhPrAW,https://api.spotify.com/v1/tracks/3ObPkJQAgjAhTwYvDhPrAW,https://api.spotify.com/v1/audio-analysis/3ObPkJQAgjAhTwYvDhPrAW,209105,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,Magic,spotify:track:4Wh5WGtov1VJ6EJ8OQgNeS,72,0.654,0.88,8,-4.819,1,0.413,0.00303,0.0,0.32,0.51,108.236,audio_features,4Wh5WGtov1VJ6EJ8OQgNeS,https://api.spotify.com/v1/tracks/4Wh5WGtov1VJ6EJ8OQgNeS,https://api.spotify.com/v1/audio-analysis/4Wh5WGtov1VJ6EJ8OQgNeS,159750,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,9 and Three Quarters - Run Away,spotify:track:1rqb2FCXVn2HNL1afJEnTr,69,0.639,0.756,1,-4.42,1,0.0606,0.0055,0.0,0.13,0.531,128.931,audio_features,1rqb2FCXVn2HNL1afJEnTr,https://api.spotify.com/v1/tracks/1rqb2FCXVn2HNL1afJEnTr,https://api.spotify.com/v1/audio-analysis/1rqb2FCXVn2HNL1afJEnTr,211867,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,No Rules,spotify:track:1lb61ya67YS87CtjYN0bil,69,0.747,0.736,5,-4.636,0,0.0544,0.00158,3.3e-05,0.214,0.703,120.03,audio_features,1lb61ya67YS87CtjYN0bil,https://api.spotify.com/v1/tracks/1lb61ya67YS87CtjYN0bil,https://api.spotify.com/v1/audio-analysis/1lb61ya67YS87CtjYN0bil,186076,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,MOA Diary (Dubaddu Wari Wari),spotify:track:3XoYQvTJK5KT0ynrq7mcCN,68,0.717,0.893,4,-4.54,1,0.181,0.074,0.0,0.141,0.575,113.922,audio_features,3XoYQvTJK5KT0ynrq7mcCN,https://api.spotify.com/v1/tracks/3XoYQvTJK5KT0ynrq7mcCN,https://api.spotify.com/v1/audio-analysis/3XoYQvTJK5KT0ynrq7mcCN,188276,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,CROWN,spotify:track:0EmYZZ8OqeALedVhijSjsg,67,0.623,0.8,5,-5.819,1,0.0424,0.0497,0.0,0.0619,0.58,110.979,audio_features,0EmYZZ8OqeALedVhijSjsg,https://api.spotify.com/v1/tracks/0EmYZZ8OqeALedVhijSjsg,https://api.spotify.com/v1/audio-analysis/0EmYZZ8OqeALedVhijSjsg,230707,4
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,Can't You See Me?,spotify:track:2ecGP5xUE5126x6yHa7J6E,66,0.59,0.818,9,-2.988,0,0.0771,0.0584,0.0,0.205,0.664,139.925,audio_features,2ecGP5xUE5126x6yHa7J6E,https://api.spotify.com/v1/tracks/2ecGP5xUE5126x6yHa7J6E,https://api.spotify.com/v1/audio-analysis/2ecGP5xUE5126x6yHa7J6E,201445,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,spotify:track:4f3wldin8UmItfSJKK5BF2,67,0.862,0.729,0,-4.66,1,0.0488,0.097,1.47e-06,0.115,0.851,139.959,audio_features,4f3wldin8UmItfSJKK5BF2,https://api.spotify.com/v1/tracks/4f3wldin8UmItfSJKK5BF2,https://api.spotify.com/v1/audio-analysis/4f3wldin8UmItfSJKK5BF2,192586,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,Switch It Up (feat. sokodomo) - Prod. Cha Cha Malone,spotify:track:1m1ho1lkZHAGe7rv5K8Ift,60,0.643,0.812,1,-6.862,0,0.0366,0.0476,1.34e-06,0.276,0.274,86.984,audio_features,1m1ho1lkZHAGe7rv5K8Ift,https://api.spotify.com/v1/tracks/1m1ho1lkZHAGe7rv5K8Ift,https://api.spotify.com/v1/audio-analysis/1m1ho1lkZHAGe7rv5K8Ift,215197,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,AM PM (feat. Whee In) - Prod. Gray,spotify:track:1J1hPnwTw80wpVWRv8yuxj,57,0.59,0.628,10,-7.825,0,0.187,0.244,0.0,0.255,0.683,79.878,audio_features,1J1hPnwTw80wpVWRv8yuxj,https://api.spotify.com/v1/tracks/1J1hPnwTw80wpVWRv8yuxj,https://api.spotify.com/v1/audio-analysis/1J1hPnwTw80wpVWRv8yuxj,217442,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,FAME (feat. JUNNY) - Prod. GroovyRoom,spotify:track:4LioQ7DultfEM3SZmnX0sw,57,0.76,0.574,6,-5.952,1,0.142,0.14,0.0,0.21,0.831,101.934,audio_features,4LioQ7DultfEM3SZmnX0sw,https://api.spotify.com/v1/tracks/4LioQ7DultfEM3SZmnX0sw,https://api.spotify.com/v1/audio-analysis/4LioQ7DultfEM3SZmnX0sw,143056,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,In To You (feat. g1nger) - Prod. WOOGIE,spotify:track:01vDYm34I3kVygzQ29T1no,56,0.366,0.497,9,-5.929,1,0.0889,0.467,0.0,0.0944,0.318,79.998,audio_features,01vDYm34I3kVygzQ29T1no,https://api.spotify.com/v1/tracks/01vDYm34I3kVygzQ29T1no,https://api.spotify.com/v1/audio-analysis/01vDYm34I3kVygzQ29T1no,218093,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,Count On Me - Prod. GroovyRoom,spotify:track:2ayFbrmCcmBl7O0t0gegMN,55,0.749,0.625,10,-5.586,0,0.0534,0.0262,0.0,0.0894,0.704,96.03,audio_features,2ayFbrmCcmBl7O0t0gegMN,https://api.spotify.com/v1/tracks/2ayFbrmCcmBl7O0t0gegMN,https://api.spotify.com/v1/audio-analysis/2ayFbrmCcmBl7O0t0gegMN,181229,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,U & I,spotify:track:20V840DuCck4hDp71LHuHx,45,0.797,0.471,0,-7.067,1,0.0291,0.371,1.12e-06,0.109,0.574,99.949,audio_features,20V840DuCck4hDp71LHuHx,https://api.spotify.com/v1/tracks/20V840DuCck4hDp71LHuHx,https://api.spotify.com/v1/audio-analysis/20V840DuCck4hDp71LHuHx,213898,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,Fade Away,spotify:track:61zeQFZzNl77vJUQfnplUf,43,0.629,0.587,5,-4.778,0,0.0274,0.327,0.0,0.113,0.617,111.941,audio_features,61zeQFZzNl77vJUQfnplUf,https://api.spotify.com/v1/tracks/61zeQFZzNl77vJUQfnplUf,https://api.spotify.com/v1/audio-analysis/61zeQFZzNl77vJUQfnplUf,176874,3
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,Be with you,spotify:track:2IgTKwMG6ix3aZ5F2IgKZG,43,0.578,0.671,8,-6.915,1,0.0305,0.158,1.72e-06,0.102,0.305,100.077,audio_features,2IgTKwMG6ix3aZ5F2IgKZG,https://api.spotify.com/v1/tracks/2IgTKwMG6ix3aZ5F2IgKZG,https://api.spotify.com/v1/audio-analysis/2IgTKwMG6ix3aZ5F2IgKZG,215255,4
JAY B,spotify:artist:3IjHX8KZKoeq3X4QgXxqbT,New Dreaming,spotify:track:1B2QotJftWdlSXezeiw7eW,36,0.573,0.812,7,-4.986,1,0.058,0.00506,0.0,0.321,0.591,101.883,audio_features,1B2QotJftWdlSXezeiw7eW,https://api.spotify.com/v1/tracks/1B2QotJftWdlSXezeiw7eW,https://api.spotify.com/v1/audio-analysis/1B2QotJftWdlSXezeiw7eW,185091,4
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,Queendom,spotify:track:6SpPr7K4YQ2wp8jU6uOTmQ,80,0.695,0.896,5,-1.24,1,0.0847,0.179,0.0,0.0626,0.508,119.959,audio_features,6SpPr7K4YQ2wp8jU6uOTmQ,https://api.spotify.com/v1/tracks/6SpPr7K4YQ2wp8jU6uOTmQ,https://api.spotify.com/v1/audio-analysis/6SpPr7K4YQ2wp8jU6uOTmQ,181760,4
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,Psycho,spotify:track:3CYH422oy1cZNoo0GTG1TK,76,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,audio_features,3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,Bad Boy,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,70,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,audio_features,5GKwq4sO5ZHKuWaDmdwMQc,https://api.spotify.com/v1/tracks/5GKwq4sO5ZHKuWaDmdwMQc,https://api.spotify.com/v1/audio-analysis/5GKwq4sO5ZHKuWaDmdwMQc,210818,4
